cip13,lib_cip13,remboursement_total,rang,remboursement_cumule,part_cumulee
3400933652166,INFLUVAC SUSP INJ AVEC AIG 1,2637.56,11184,24439120290.85,99.99608957639924
3400921879599,MORPHINE CHL REN 1000 MG INJ 1,2636.1499999999996,11185,24439122927,99.99610036257684
3400936429635,CIFLOX 500MG CPR 12,2632.39,11186,24439125559.39,99.99611113336985
3400949004195,"CARDENSIEL 2,5MG CPR (AIP) (DFM) 30",2626.93,11187,24439128186.32,99.99612188182252
3400938570953,"FOSINOPRIL HCTZ ACT 20/12,5MG CPR 30",2625.99,11188,24439130812.31,99.99613262642904
3400935332639,DOXYCYCLINE BGA 100MG CPR 5,2617.88,11189,24439133430.19,99.99614333785235
3400933094881,FONGAMIL 1% SOL 1,2609.17,11190,24439136039.36,99.9961540136375
3400949000593,"SEBIPROX 1,5% SHAMPOOING (AIP MED) 1",2607.86,11191,24439138647.22,99.99616468406258
3400949004461,"NATRIXAM 1,5 MG/10 MG CPR LM (AIP) 90",2603.61,11192,24439141250.83,99.9961753370982
9999999999999,INCONNU,2597.44,11193,24439143848.27,99.99618596488838
3400938104844,LANSOPRAZOLE VIATRIS 30MG GELULE GR 7,2594.8,11194,24439146443.07,99.99619658187665
3400930252963,"PERINDOPRIL INDAP HCS 5/1,25MG CPR 90",2589.86,11195,24439149032.93,99.9962071786522
3400937082020,AVAXIM 160U SUSP INJ SER + AIG SEPAR 1,2582.98,11196,24439151615.91,99.99621774727727
3400930264355,EMYLIF 50 MG FILM ORODISPERSIBLE 56,2572.94,11197,24439154188.85,99.99622827482226
3400930064375,ALGINATE BICAR SODIUM ARW SACHET 24,2569.84,11198,24439156758.69,99.99623878968319
3400934035371,KESTIN 10MG CPR 15,2568.52,11199,24439159327.21,99.99624929914314
3400938847321,GLIMEPIRIDE AHL 4MG CPR 30,2566.27,11200,24439161893.48,99.99625979939691
3400922094830,VALSARTAN ZYD 40 MG CPR 90,2560.06,11201,24439164453.54,99.9962702742416
3400930208472,VILDAGLIPTINE ACCORD 50MG CPR 60,2557.81,11202,24439167011.35,99.99628073988006
3400922094779,VALSARTAN ZYD 40 MG CPR 30,2547.83,11203,24439169559.18,99.996291164684
3400939329680,NEBIVOLOL VTS 5MG CPR 90,2547.19,11204,24439172106.37,99.99630158686925
3400930265543,"ARTIREM 0,0025 MMOL/ML SOL INJECT 1",2540.24,11205,24439174646.61,99.99631198061762
3400949399550,OLANZAPINE ZTL 10MG CPR 28,2528.92,11206,24439177175.53,99.99632232804862
3400949002771,XEROQUEL LP 400MG CPR ( AIP BBF ) 30,2526.03,11207,24439179701.56,99.99633266365477
3400930126172,LACOSAMIDE MEDIPHA 50 MG CPR 14,2521.54,11208,24439182223.1,99.99634298088947
3400938213874,AZITHROMYCINE ARW 250MG CPR 6,2495.65,11209,24439184718.75,99.99635319219159
3400927421259,DICLOFENAC CRT 1% GEL FL 50G 1,2479.14,11210,24439187197.89,99.99636333594073
3400936717756,FLUCONAZOLE ARW 200MG GELULE 7,2478.8999999999996,11211,24439189676.79,99.9963734787079
3400949024261,COVERAM 10MG/10MG CPR (AIP) (BBACZ) 90,2475.59,11212,24439192152.38,99.9963836079317
3400933811846,OESCLIM 50 MICROG/24H DISP 8,2461.92,11213,24439194614.3,99.9963936812228
3400949012893,XATRAL LP 10MG CPR (AIP) (MWI IT) 30,2461.67,11214,24439197075.97,99.996403753491
3400921743364,ATORVASTATINE BGR 80 MG CPR 30,2460.83,11215,24439199536.8,99.9964138223222
3400937910255,"AMOX/AC CLAV ZTK 100MG/12,5MG/ML ENF 1",2460.75,11216,24439201997.55,99.99642389082607
3400930112199,PANTOPRAZOLE ARG 40 MG CPR 7,2456.77,11217,24439204454.32,99.99643394304523
3400949930968,OLANZAPINE ALT 10MG CPR DISP 28,2456.04,11218,24439206910.36,99.99644399227748
3400938239898,ONDANSETRON ZYD 8MG CPR 2,2446.36,11219,24439209356.72,99.99645400190266
3400930236796,BILASTINE EG 20 MG CPR 10,2442.25,11220,24439211798.97,99.99646399471119
3400949911929,PERINDOPRIL ZYD 2MG CPR 90,2437.7,11221,24439214236.670002,99.99647396890276
3400930035269,ATORVASTATINE ARG 10 MG CPR 90,2431.7999999999997,11222,24439216668.47,99.99648391895364
3400933734053,"TIMOPTOL LP 0,50% COLLYRE FL 2,5ML 1",2431.41,11223,24439219099.88,99.9964938674088
3400930042748,ATORVASTATINE VTSG 80 MG CPR 90,2427.93,11224,24439221527.81,99.99650380162505
3400941805653,"VALSARTAN/HCTZ KRK 80/12,5MG CPR 90",2424.0099999999998,11225,24439223951.82,99.99651371980205
3400930143872,ROSUVASTATINE ALT 20MG CPR 90,2421.93,11226,24439226373.75,99.99652362946846
3400921815085,"NARATRIPTAN ZEN 2,5MG CPR 6",2420.31,11227,24439228794.06,99.9965335325064
3400935856333,MIFLONIL 400 MICROG PDR INH GELULE 60,2404.6,11228,24439231198.66,99.99654337126466
3400933965242,TOLEXINE 50MG CPR 14,2393.66,11229,24439233592.32,99.99655316526041
3400922208695,CANDESARTAN HCS 32MG CPR 30,2382.21,11230,24439235974.53,99.99656291240684
3400949004584,LIPTRUZET 10 MG/10 MG CPR (AIP) 90,2380.53,11231,24439238355.06,99.99657265267935
3400930042731,ATORVASTATINE VTSG 40MG CPR 90,2378.13,11232,24439240733.19,99.9965823831319
3400921938715,"LOSARTAN HCTZ ZYD 50/12,5MG CPR 90",2375.57,11233,24439243108.76,99.99659210310985
3400930035405,ATORVASTATINE ARG 20 MG CPR 90,2367.87,11234,24439245476.63,99.99660179158218
3400935556035,MOLSIDOMINE EG 4MG CPR 30,2365.79,11235,24439247842.420002,99.9966114715439
3400930126035,METHOTREXATE ACC 30 MG SOL INJ 1,2364.4,11236,24439250206.82,99.99662114581824
3400927585401,ATORVASTATINE VTS 80MG CPR 90,2360.68,11237,24439252567.5,99.99663080487167
3400930115664,TELMISARTAN/HCTZ ACC 80MG/25MG CPR 90,2356.0899999999997,11238,24439254923.59,99.99664044514446
3400930272787,AMLODIPINE KRKA D.D 5MG CPR 30,2354.08,11239,24439257277.670002,99.99665007719308
3400949004447,"NATRIXAM 1,5 MG/5 MG LM CPR 90",2351.83,11240,24439259629.5,99.9966597000355
3400941513510,"LOSARTAN HCTZ EVO 50/12,5MG CPR 30",2330.15,11241,24439261959.65,99.99666923417115
3400934239946,DELIDOSE 1MG/1G GEL 28,2327.9900000000002,11242,24439264287.64,99.99667875946886
3400922448879,VALSARTAN KRK 40MG CPR 90,2327.66,11243,24439266615.3,99.99668828341632
3400939803418,GLUCOSE LAV 10% SOL INJ FP 500ML 1,2325.57,11244,24439268940.87,99.99669779881226
3400930272800,AMLODIPINE KRKA D.D 10MG CPR 30,2323.98,11245,24439271264.85,99.99670730770251
3400930100776,ZONISAMIDE TVC 25 MG GELULE 14,2321.61,11246,24439273586.46,99.99671680689555
3400949000906,PERMIXON 160MG GELULE (AIP BBF SRL) 180,2309.1,11247,24439275895.56,99.99672625490219
3400921742763,ATORVASTATINE BGR 40 MG CPR 90,2301.23,11248,24439278196.79,99.9967356707076
3400926991746,"CANDESARTAN/HCTZ ZYD 16/12,5 CPR 30",2296.5299999999997,11249,24439280493.32,99.9967450672823
3400932726677,GLUCANTIME 1500 MG SOL INJ 5,2286.2799999999997,11250,24439282779.6,99.99675442191769
3400930085202,PREGABALINE ZTK 150 MG GELULE 56,2284.75,11251,24439285064.35,99.99676377029287
3400936286443,AMISULPRIDE ARW 200MG CPR 60,2273.59,11252,24439287337.94,99.99677307300536
3400936192959,ANTARENE 20 MG/ML NR ENF SUSP BUV 1,2258.81,11253,24439289596.75,99.9967823152434
3400930092934,EBILFUMIN 30MG GELULE 10,2256.42,11254,24439291853.170002,99.99679154770241
3400922371085,ATORVASTATINE VTSG 10MG CPR 28,2249.16,11255,24439294102.33,99.99680075045613
3400937559928,AMLODIPINE ARG 5MG GELULE 30,2241.92,11256,24439296344.25,99.99680992358635
3400935684516,AMOXICILLINE MYL 1G CPR DISP 6,2233.94,11257,24439298578.19,99.99681906406528
3400931704874,MODOPAR 250 (200MG/50MG) GELULE 60,2227.37,11258,24439300805.56,99.99682817766215
3400932782567,"FRAXIPARINE 2850UI AXA/0,3ML SOL INJ 2",2196.46,11259,24439303002.02,99.99683716478641
3400939073446,FENOFIBRATE CRSTP 200MG GELULE 90,2189.57,11260,24439305191.59,99.99684612371928
3400939468297,SIMVASTATINE ZYF 20MG CPR 30,2189.13,11261,24439307380.72,99.99685508085182
3400930011515,ESOMEPRAZOLE RBX 20MG CPR 14,2176.38,11262,24439309557.1,99.99686398581593
3400930163047,RISEDRONATE ZYF 75MG CPR 6,2175.27,11263,24439311732.37,99.99687288623834
3400935684684,AMOXICILLINE MYL 1G CPR DISP 14,2162.4700000000003,11264,24439313894.84,99.99688173428774
3400930158746,EZETIMIBE/SIMVAST ZYD 10MG/40MG CPR 30,2148.87,11265,24439316043.71,99.99689052669083
3400922197609,ESOMEPRAZOLE HCS 40MG GELULE 14,2144.5,11266,24439318188.21,99.99689930121347
3400937167277,PRITOR 80MG CPR 90,2137.25,11267,24439320325.46,99.99690804607172
3400936024496,FLUVOXAMINE ARW 100 MG CPR 15,2133.45,11268,24439322458.91,99.99691677538173
3400941744297,ATORVASTATINE ALT 20MG CPR 30,2130.63,11269,24439324589.54,99.99692549315331
3400930170274,MANIDIPINE ZYD 20MG CPR 90,2128.17,11270,24439326717.71,99.99693420085944
3400939080598,PANTOPRAZOLE CRT 40MG CPR 14,2122.08,11271,24439328839.79,99.9969428836475
3400935524676,INFANRIXTETRA IM SUSP INJ 1,2119.73,11272,24439330959.52,99.9969515568202
3400936443471,AMISULPRIDE MYL 100MG CPR 30,2111.25,11273,24439333070.77,99.9969601952958
3400926766580,PANTOPRAZOLE ZYF 40MG CPR 14,2110.79,11274,24439335181.56,99.99696883188925
3400927455667,TOPIRAMATE ACC 100 MG CPR 28,2099.14,11275,24439337280.7,99.99697742081507
3400938443363,AMOXICILLINE SUN 1G CPR DISP 6,2097.38,11276,24439339378.08,99.99698600253961
3400935318961,OMNIPAQUE 300MG SOL INJ FP 200ML 1,2093.71,11277,24439341471.79,99.99699456924783
3400934387609,ORAMORPH 100MG/5ML BUV UNIDOSE 5ML 10,2093.6099999999997,11278,24439343565.4,99.99700313554689
3400930106860,LANSOPRAZOLE ALP 30MG GELULE 14,2093.02,11279,24439345658.420002,99.99701169943188
3400938201697,TAMIFLU 45 MG GELULE 10,2089.65,11280,24439347748.07,99.99702024952803
3400939080130,PANTOPRAZOLE CRT 40MG CPR 28,2081.8,11281,24439349829.87,99.99702876750482
3400933313128,MODOPAR 125 (100MG/25MG) CPR 60,2077.52,11282,24439351907.39,99.99703726796938
3400927389801,CAPECITABINE ACC 150 MG CPR 60,2055.3,11283,24439353962.69,99.99704567751769
3400927750182,AMOX/AC CLAV SUN 1G/125MG AD SACH 8,2051.32,11284,24439356014.01,99.99705407078129
3400936501126,METFORMINE ZYD 1000MG CPR 30,2046.93,11285,24439358060.94,99.99706244608258
3400936065659,GLUCOSE BBM 5% SOL INJ POC 100ML 1,2045.94,11286,24439360106.88,99.99707081733314
3400930035375,ATORVASTATINE ARG 20 MG CPR 30,2034.44,11287,24439362141.32,99.99707914152984
3400933785260,PROHANCE 2793MG/10ML SOL INJ FL 1,2033.3999999999999,11288,24439364174.72,99.99708746147124
3400930045657,QUETIAPINE SUN LP 50MG CPR 30,2031.74,11289,24439366206.46,99.9970957746205
3400935731104,MOLSIDOMINE ARW 4MG CPR 30,2031.11,11290,24439368237.57,99.99710408519205
3400937559409,AMLODIPINE ARG 10MG GELULE 30,2029.04,11291,24439370266.61,99.99711238729388
3400930701362,NATI K 500MG CPR 40,2024,11292,24439372290.61,99.99712066877386
3400926915636,GLICLAZIDE MYP LM 60MG CPR 90,2020.68,11293,24439374311.29,99.9971289366696
3400937932837,XELEVIA 50 MG CPR 28,2018.65,11294,24439376329.94,99.99713719625929
3400930119204,LACOSAMIDE ACC 150MG CPR 56,2016.2799999999997,11295,24439378346.22,99.99714544615182
3400930098325,"ENOXAPARINE CRU 2000UI/0,2ML SER 2",2014.19,11296,24439380360.41,99.99715368749278
3400935850249,XYZALL 5MG CPR 14,2003.02,11297,24439382363.43,99.99716188313015
3400949508914,KEPPRA 500MG CPR (ADP) (BBA) 60,1993.71,11298,24439384357.14,99.99717004067433
3400938041019,PRAVASTATINE ALT 20MG CPR 84,1992.83,11299,24439386349.97,99.9971781946179
3400949005215,SERETIDE 125/25 MCG SUSP INHAL AIP 120,1984.25,11300,24439388334.22,99.99718631345516
3400930213261,PREGABALINE ALT 25 MG GELULE 84,1983.54,11301,24439390317.76,99.99719442938736
3400932725786,NOZINAN 25 MG SOL INJ 5,1973.46,11302,24439392291.22,99.99720250407584
3400949000524,MONURIL 3G GRANULES SACHET (AIP) MWI 1,1964.44,11303,24439394255.66,99.99721054185771
3400930100967,"ENTECAVIR TEVA 0,5 MG CPR 30",1955.77,11304,24439396211.43,99.99721854416508
3400938093346,CIPROFLOXACINE CRP 250MG CPR 12,1954.58,11305,24439398166.01,99.99722654160338
3400939630069,TRIMEBUTINE SUN 200MG CPR 30,1950.53,11306,24439400116.54,99.99723452247055
3400937910316,"AMOX/AC CLAV ZTK 500MG/62,5MG A 16",1950.41,11307,24439402066.95,99.99724250284672
3400932807154,TRINORDIOL CPR SUREMBALLE 63,1946.33,11308,24439404013.28,99.99725046652898
3400930149416,CLOZAPINE ACC 25MG CPR 14,1946.31,11309,24439405959.59,99.99725843012942
3400930160725,AGOMELATINE CRT 25 MG CPR 28,1941.75,11310,24439407901.34,99.99726637507199
3400926629007,KETOPROFENE CRISTERS LP 100MG CPR 20,1937.87,11311,24439409839.21,99.99727430413898
3400932783458,FRAXIPARINE 9500UI AXA/1ML SOL INJ 10,1926.34,11312,24439411765.55,99.99728218602935
3400934130045,MOPRAL 10 MG GELULE 14,1920.59,11313,24439413686.14,99.99729004439281
3400926649807,FORXIGA 10MG CPR 28,1916.7399999999998,11314,24439415602.88,99.99729788700346
3400949737970,GLICLAZIDE ZYD LM 30MG CPR 180,1915.51,11315,24439417518.39,99.99730572458137
3400922190853,ATORVASTATINE ZYF 40MG CPR 90,1913.1799999999998,11316,24439419431.57,99.99731355262577
3400937530941,PANTOPRAZOLE CRP 40MG CPR 14,1911.43,11317,24439421343,99.99732137350979
3400930077252,RUPATADINE EG 10 MG CPR 15,1904.24,11318,24439423247.24,99.99732916497493
3400932787821,DILATRANE LP 50MG GELULE 30,1903,11319,24439425150.24,99.99733695136644
3400927500473,ATOVAQ/PROGUAN TEVA 250/100MG CPR 12,1902.42,11320,24439427052.66,99.99734473538477
3400930031704,DULOXETINE ZEN 30 MG GELULE 28,1901.4399999999998,11321,24439428954.1,99.9973525153933
3400922371436,ATORVASTATINE VTSG 20MG CPR 28,1898.08,11322,24439430852.18,99.99736028165394
3400934242908,DYSALFA 1MG CPR 15,1894.3899999999999,11323,24439432746.57,99.99736803281641
3400938525779,PRADAXA 75 MG GELULE 60,1891.45,11324,24439434638.02,99.99737577194946
3400927626883,CAPECITABINE BGA 500 MG CPR 120,1889.81,11325,24439436527.83,99.99738350437224
3400949501175,"BARACLUDE 0,5 MG CPR ADP BBF 30",1888.1,11326,24439438415.93,99.9973912297983
3400931163411,"DIGOXINE NATIVELLE 0,05MG/ML SOL BUV 1",1883.78,11327,24439440299.71,99.99739893754845
3400926990916,"CANDESARTAN/HCTZ ZYD 8/12,5 CPR 90",1871.09,11328,24439442170.8,99.99740659337571
3400949100644,"PERINDOPRIL INDAP KRK 2/0,625MG CPR 30",1869.13,11329,24439444039.93,99.99741424118336
3400921938593,"LOSARTAN HCTZ ZYD 50/12,5MG CPR 30",1860.04,11330,24439445899.97,99.997421851798
3400927585340,ATORVASTATINE VTS 80MG CPR 30,1859.03,11331,24439447759,99.99742945828007
3400941744648,ATORVASTATINE ALT 20MG CPR 90,1856.18,11332,24439449615.18,99.99743705310097
3400949003426,"DECAPEPTYL 0,1 MG PDR SOL INJ AIPBBF 7",1851.36,11333,24439451466.54,99.99744462820016
3400931153184,XYLOCAINE 10MG/ML INJ AB 5ML 1,1850.47,11334,24439453317.01,99.99745219965779
3400927851179,ESCITALOPRAM ZEN 5 MG CPR 14,1834.8799999999999,11335,24439455151.89,99.99745970732675
3400930060698,OMEPRAZOLE EVP 10MG GELULE 14,1833.1,11336,24439456984.99,99.9974672077126
3400930025680,EPLERENONE ZYD 50MG CPR 90,1826.13,11337,24439458811.12,99.9974746795797
3400938845778,GLIMEPIRIDE AHL 1MG CPR 30,1821.8700000000001,11338,24439460632.99,99.99748213401642
3400938020946,"ZOPICLONE SUN 7,5MG CPR 14",1821.35,11339,24439462454.34,99.9974895863255
3400930045404,QUETIAPINE BGA LP 50MG CPR 10,1817.16,11340,24439464271.5,99.99749702149059
3400936975569,SERTRALINE ARW 50MG GELULE 28,1815.67,11341,24439466087.170002,99.99750445055915
3400921782745,"IRBESARTAN HCTZ MYP 300/12,5MG CPR 30",1811.78,11342,24439467898.95,99.99751186371121
3400922190624,ATORVASTATINE ZYF 20MG CPR 90,1808.96,11343,24439469707.91,99.99751926532485
3400938250374,PHLOROGLUCINOL BGA 80MG CPR DISP 10,1804.03,11344,24439471511.94,99.9975266467667
3400937758420,RISPERIDONE ZEN 1MG CPR 60,1800.9,11345,24439473312.84,99.99753401540174
3400936025967,ZOLPIDEM EG 10MG CPR 7,1788.9,11346,24439475101.74,99.99754133493708
3400930064177,MONTELUKAST ZEN 5MG CPR CROQ 28,1786.53,11347,24439476888.27,99.99754864477522
3400949766376,OMEPRAZOLE EGG 20MG GELULE 14,1772.83,11348,24439478661.1,99.9975558985579
3400921921793,PRAVASTATINE EVO 20MG CPR 84,1766.7399999999998,11349,24439480427.84,99.9975631274225
3400930018552,DULOXETINE MYL 30 MG GELULE 28,1759.81,11350,24439482187.65,99.99757032793202
3400927556883,ESCITALOPRAM EG 5MG CPR 14,1753.98,11351,24439483941.63,99.99757750458728
3400939073385,FENOFIBRATE CRSTP 200MG GELULE 30,1753.47,11352,24439485695.1,99.99758467915579
3400934631436,REPAGLINIDE TVC 1 MG CPR 270,1753.2,11353,24439487448.3,99.99759185261958
3400933121549,ZINNAT 125MG CPR 8,1752.0900000000001,11354,24439489200.39,99.99759902154165
3400930208465,VILDAGLIPTINE ACCORD 50MG CPR 30,1745.47,11355,24439490945.86,99.99760616337706
3400927456497,TOPIRAMATE ACC 50 MG CPR 28,1739.6599999999999,11356,24439492685.52,99.99761328144002
3400939109329,PREDNISOLONE EVO 20MG CPR ORODISP 20,1736.96,11357,24439494422.48,99.99762038845556
3400930250136,TRIMEBUTINE VIATRIS 200MG CPR 30,1730.34,11358,24439496152.82,99.99762746838444
3400938112139,LANSOPRAZOLE ALM 30MG GELULE 28,1727.76,11359,24439497880.58,99.9976345377569
3400938125955,TRAMADOL MYG LP 150MG CPR 30,1727.6200000000001,11360,24439499608.2,99.99764160655651
3400930045701,QUETIAPINE SUN LP 400MG CPR 60,1726.55,11361,24439501334.75,99.99764867097808
3400938674323,FOSINOPRIL ZEN 10MG CPR 90,1724.8100000000002,11362,24439503059.56,99.9976557282802
3400938831580,METFORMINE ZYF 850MG CPR 90,1724.14,11363,24439504783.7,99.99766278284092
3400949000890,PERMIXON 160MG GELULE (AIP BBF SRL) 60,1722.5,11364,24439506506.2,99.99766983069134
3400930062166,"ALPRAZOLAM BGA 0,50MG CPR 30",1712.96,11365,24439508219.16,99.9976768395075
3400939257440,PANTOPRAZOLE KRK 40MG CPR 14,1712.54,11366,24439509931.7,99.9976838466052
3400922372556,ATORVASTATINE VTSG 80 MG CPR 28,1704.9,11367,24439511636.6,99.99769082244273
3400934364884,QUINIMAX 125MG CPR 18,1689.1699999999998,11368,24439513325.77,99.9976977339188
3400933771072,XENETIX 350 SOL INJ FL 20ML 1,1688.3300000000002,11369,24439515014.1,99.99770464195788
3400949026043,NEURONTIN 300MG GELULE (AIP) (PLA) 90,1676.16,11370,24439516690.26,99.99771150020167
3400930066515,ATORVASTATINE EVP 40MG CPR 90,1670.9099999999999,11371,24439518361.170002,99.9977183369644
3400949001675,TEMERIT 5MG CPR (AIP) (MDW LD) 30,1665.28,11372,24439520026.45,99.99772515069115
3400930133781,ALEND AC / D3 EVO 70 MG/2800 UI CPR 12,1663.9899999999998,11373,24439521690.44,99.9977319591397
3400930086599,EPLERENONE ACC 50MG CPR 90,1663.3,11374,24439523353.74,99.99773876476503
3400922197319,ESOMEPRAZOLE HCS 20MG GELULE 7,1662.93,11375,24439525016.670002,99.99774556887644
3400937166966,"PRITORPLUS 80MG/12,5MG CPR 90",1660.5,11376,24439526677.170002,99.99775236304517
3400930146309,"LOSARTAN HCTZ ZTL 100/12,5 MG CPR 28",1659.41,11377,24439528336.58,99.997759152754
3400934081095,MOPRAL 20 MG GELULE GASTRO-RESIS 7,1657.3899999999999,11378,24439529993.97,99.99776593419773
3400930081778,ETORICOXIB KRK 60 MG CPR 28,1651.03,11379,24439531645,99.9977726896186
3400941941719,DESLORATADINE ARW 5 MG CPR 30,1650.44,11380,24439533295.44,99.99777944262543
3400927982613,"LEVONOR/ETHINYL EG 0.15/0,03MG CPR 63",1641.29,11381,24439534936.73,99.99778615819375
3400934207259,CLOMIPRAMINE MYL 10MG CPR 60,1638.53,11382,24439536575.26,99.99779286246913
3400939467757,SIMVASTATINE ZYF 10MG CPR 30,1635.8600000000001,11383,24439538211.12,99.99779955581984
3400922095202,VALSARTAN ZYD 160MG CPR 30,1634.72,11384,24439539845.84,99.99780624450608
3400938214765,BINOCRIT 1000UI SOL INJ SER 6,1626.74,11385,24439541472.58,99.99781290054102
3400949001873,INIPOMP 20 MG CPR (AIP) (MWI) PL 28,1620,11386,24439543092.58,99.99781952899832
3400930176771,SIMVASTATINE VTS 20MG CPR 28,1603.8799999999999,11387,24439544696.46,99.99782609149837
3400930244043,VILDAGLIPTINE TIEFENBACHER 50MG CPR 30,1601.93,11388,24439546298.39,99.99783264601972
3400934178122,BECLO RHINO 50MICROG SUSP NAS 100 1,1599.8999999999999,11389,24439547898.29,99.99783919223505
3400930270486,DIENOGEST LABO MAJORELLE 2 MG CPR 28,1584.33,11390,24439549482.62,99.99784567474353
3400922415413,ZALASTA 10MG CPR DISP 28,1582.06,11391,24439551064.68,99.99785214796398
3400938525540,PRADAXA 75 MG GELULE 10,1572.17,11392,24439552636.85,99.99785858071812
3400930008737,PANTOPRAZOLE ACC 40 MG PDR INJ 1,1568.99,11393,24439554205.84,99.99786500046083
3400939030333,PANTOPRAZOLE EG 40MG CPR 7,1567.22,11394,24439555773.06,99.99787141296137
3400934062056,FARESTON 60MG CPR 30,1562.4,11395,24439557335.46,99.99787780574016
3400949945009,CANDESARTAN CRP 16 MG CPR 30,1562.09,11396,24439558897.55,99.99788419725057
3400935581976,DOXYCYCLINE VIATRIS 100MG CPR 5,1559.34,11397,24439560456.89,99.99789057750897
3400937719629,"TAMSULOSINE ARW LP 0,4MG GELULE 30",1558.8,11398,24439562015.69,99.99789695555786
3400949101016,"PERINDOPRIL INDAP KRK 2/0,625MG CPR 90",1555.28,11399,24439563570.97,99.99790331920421
3400927607264,OMEPRAZOLE ZYF 10MG GELULE 14,1554.78,11400,24439565125.75,99.99790968080472
3400949002160,KETODERM 2% CREME ( AIP ) 1,1549.7,11401,24439566675.45,99.99791602161969
3400949002559,PERMIXON 160MG GELULE (ES) 1 60,1549.23,11402,24439568224.68,99.99792236051161
3400949004201,"CARDENSIEL 2,5MG CPR (AIP) (DFM) 90",1546.56,11403,24439569771.24,99.99792868847884
3400934898983,ELVORINE 50 MG SOL INJ 1,1544.83,11404,24439571316.07,99.99793500936752
3400934568701,NIFEDIPINE MYL LP 20MG CPR 30,1539.14,11405,24439572855.21,99.99794130697478
3400935613196,GLUCOSE 5% AGT SOL INJ POC 100ML 1,1538.82,11406,24439574394.03,99.9979476032727
3400930586556,GLUCOSE LAV 5% SOL INJ FV 500ML 1,1537.21,11407,24439575931.24,99.99795389298312
3400927938559,PREGABALINE PFZ 100 MG GELULE 84,1536.84,11408,24439577468.08,99.9979601811796
3400932407620,"MODOPAR 62,5 (50MG/12,5MG) GELULE 60",1529.56,11409,24439578997.64,99.99796643958892
3400921854466,RABEPRAZOLE ZYD 20MG CPR 14,1529.28,11410,24439580526.920002,99.99797269685263
3400949000821,CORDARONE 200 MG CPR (AIP) (MDW LD) 30,1525.6200000000001,11411,24439582052.54,99.99797893914089
3400935202376,VISIPAQUE 270MG/ML SOL INJ FP 1,1523.88,11412,24439583576.420002,99.99798517430973
3400937777179,PRITOR 40MG CPR 30,1508.54,11413,24439585084.96,99.99799134671278
3400934218194,XOLAAM SUSP BUV FL 1,1504.52,11414,24439586589.48,99.99799750266746
3400930082102,"DUTASTERIDE ARW 0,5 MG CAPSULE 30",1499.05,11415,24439588088.53,99.99800363624085
3400934848667,OPTRUMA 60 MG CPR 84,1494.25,11416,24439589582.78,99.99800975017438
3400949005093,"DECAPEPTYL 0,1 MG, POUDRE ET SOLVANT 7",1486.98,11417,24439591069.76,99.99801583436168
3400938022209,PLAVIX 75MG CPR 30,1486.5,11418,24439592556.26,99.99802191658497
3400939919072,VALSARTAN/HCTZ ZYD 160/25MG CPR 90,1482.1000000000001,11419,24439594038.36,99.99802798080508
3400936732483,"AMOX/AC CLAV SUN 500MG/62,5 AD CPR 24",1480.87,11420,24439595519.23,99.99803403999246
3400937227681,METFORMINE ZYD 1000MG CPR 90,1469.93,11421,24439596989.16,99.99804005441729
3400933905620,DAFALGAN 150MG PDR ORALE EFF 12,1469.76,11422,24439598458.920002,99.99804606814655
3400930085172,PREGABALINE ZTK 50 MG GELULE 84,1467.16,11423,24439599926.08,99.99805207123754
3400949001682,TEMERIT 5MG CPR (AIP) (MDW LD) 90,1458.5700000000002,11424,24439601384.65,99.99805803918133
3400937760430,RISPERIDONE ZEN 4MG CPR 30,1454.57,11425,24439602839.22,99.99806399075858
3400930241639,NA,1445.59,11426,24439604284.81,99.99806990559289
3400949501038,NA,1437.03,11427,24439605721.84,99.99807578540273
3400949502301,PLAVIX 75MG CPR (ADP) 30,1434.55,11428,24439607156.39,99.99808165506533
3400939454979,OLANZAPINE VTS 10MG CPR PEL 28,1434.24,11429,24439608590.63,99.99808752345953
3400949739523,XEROQUEL LP 50MG CPR 10,1429.7,11430,24439610020.33,99.99809337327768
3400941714313,MILNACIPRAN ARW 50MG GELULE 56,1427.13,11431,24439611447.46,99.9980992125803
3400930180747,THYROFIX 125MICROG CPR 30,1426.5,11432,24439612873.96,99.99810504930518
3400930115442,"TELMISARTAN/HCTZ ACC 40MG/12,5MG CPR 90",1421.9,11433,24439614295.86,99.99811086720854
3400930244586,"ENOXAPARINE TVC 6000UI/0,6ML INJ SER 2",1411.61,11434,24439615707.47,99.99811664300891
3400941730221,ATORVASTATINE ALT 40MG CPR 30,1408.88,11435,24439617116.35,99.9981224076391
3400933960858,"MOBIC 7,5 MG CPR 14",1408.17,11436,24439618524.52,99.99812816936424
3400921974492,"ZOLMITRIPTAN VIATR 2,5MG CPR ORODISP 6",1402.95,11437,24439619927.47,99.998133909731
3400941805073,"VALSARTAN/HCTZ KRK 80/12,5MG CPR 30",1401.94,11438,24439621329.41,99.9981396459652
3400938563399,GLICLAZIDE SDZ LM 30MG CPR 60,1394.71,11439,24439622724.12,99.99814535261685
3400939803296,GLUCOSE LAV 10% SOL INJ FP 250ML 1,1393.38,11440,24439624117.5,99.99815105382662
3400926990626,"CANDESARTAN/HCTZ ZYD 8/12,5 CPR 30",1393.32,11441,24439625510.82,99.99815675479088
3400949000661,"GUTRON 2,5MG CPR (AIP)(BBA) 30",1391.74,11442,24439626902.56,99.99816244929038
